"country_name","country_code","year","time_code","Indicator","Value"
"France","FRA",2010,"YR2010","is_oecd",1
"France","FRA",2010,"YR2010","is_global_north",1
"France","FRA",2010,"YR2010","is_global_south",0
"France","FRA",2011,"YR2011","consumer_price",-0.41450955717095
"France","FRA",2011,"YR2011","inflation",-0.262066347472936
"France","FRA",2011,"YR2011","inflation_deflator",-0.379505097290743
"France","FRA",2011,"YR2011","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.791500786187916
"France","FRA",2011,"YR2011","net_nat_income_NY.ADJ.NNTY.CD",0.0573843265144459
"France","FRA",2011,"YR2011","household_expenditure_GDP",-0.00124466500277339
"France","FRA",2011,"YR2011","household_expenditure_per_capita",-0.391116995353688
"France","FRA",2011,"YR2011","household_expenditure_ppp",-0.34142416057041
"France","FRA",2011,"YR2011","gdp_percapita_NY.GDP.PCAP.PP.CD",-0.0487416131632992
"France","FRA",2011,"YR2011","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",0.102915703275301
"France","FRA",2011,"YR2011","gdp_deflator_NY.GDP.DEFL.ZS",-0.23420998692481
"France","FRA",2011,"YR2011","life_expectancy_SP.DYN.LE00.IN",0.83529682814917
"France","FRA",2011,"YR2011","health_expenditure_SH.XPD.CHEX.PP.CD",0.890349471640089
"France","FRA",2011,"YR2011","health_expenditure_per_cap",0.369568921009048
"France","FRA",2011,"YR2011","volatility_variable",-0.641622055592181
"France","FRA",2011,"YR2011","cost_variable",-0.582479050351318
"France","FRA",2011,"YR2011","is_g7",1
"France","FRA",2011,"YR2011","is_oecd",1
"France","FRA",2011,"YR2011","is_global_north",1
"France","FRA",2011,"YR2011","is_global_south",0
"France","FRA",2012,"YR2012","consumer_price",-0.378794530898194
"France","FRA",2012,"YR2012","inflation",-0.289004066639756
"France","FRA",2012,"YR2012","inflation_deflator",-0.350582572879309
"France","FRA",2012,"YR2012","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.628749710015495
"France","FRA",2012,"YR2012","net_nat_income_NY.ADJ.NNTY.CD",0.00665750297097565
"France","FRA",2012,"YR2012","household_expenditure_GDP",-0.0186171122383369
"France","FRA",2012,"YR2012","household_expenditure_per_capita",-0.643956307075451
"France","FRA",2012,"YR2012","household_expenditure_ppp",-0.339180214583902
"France","FRA",2012,"YR2012","gdp_percapita_NY.GDP.PCAP.PP.CD",-0.0402359257808768
"France","FRA",2012,"YR2012","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-0.533226816661519
"France","FRA",2012,"YR2012","gdp_deflator_NY.GDP.DEFL.ZS",-0.220806580011038
"France","FRA",2012,"YR2012","life_expectancy_SP.DYN.LE00.IN",0.805594762792967
"France","FRA",2012,"YR2012","health_expenditure_SH.XPD.CHEX.PP.CD",0.924561182315684
"France","FRA",2012,"YR2012","health_expenditure_per_cap",0.397891129899782
"France","FRA",2012,"YR2012","volatility_variable",-0.547814695448827
"France","FRA",2012,"YR2012","cost_variable",-0.446050570411378
"France","FRA",2012,"YR2012","is_g7",1
"France","FRA",2012,"YR2012","is_oecd",1
"France","FRA",2012,"YR2012","is_global_north",1
"France","FRA",2012,"YR2012","is_global_south",0
"France","FRA",2013,"YR2013","consumer_price",-0.362700722762952
"France","FRA",2013,"YR2013","inflation",-0.475627619587187
"France","FRA",2013,"YR2013","inflation_deflator",-0.392500999722297
"France","FRA",2013,"YR2013","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.715131943659727
"France","FRA",2013,"YR2013","net_nat_income_NY.ADJ.NNTY.CD",0.039035408254187
"France","FRA",2013,"YR2013","household_expenditure_GDP",-0.0393274907470909
"France","FRA",2013,"YR2013","household_expenditure_per_capita",-0.425705970924735
"France","FRA",2013,"YR2013","household_expenditure_ppp",-0.32221441120663
"France","FRA",2013,"YR2013","gdp_percapita_NY.GDP.PCAP.PP.CD",0.0610144571252474
"France","FRA",2013,"YR2013","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-0.37397578187995
"France","FRA",2013,"YR2013","gdp_deflator_NY.GDP.DEFL.ZS",-0.211442337936107
"France","FRA",2013,"YR2013","life_expectancy_SP.DYN.LE00.IN",0.856583308321114
"France","FRA",2013,"YR2013","health_expenditure_SH.XPD.CHEX.PP.CD",0.954575006265331
"France","FRA",2013,"YR2013","health_expenditure_per_cap",0.498182294560032
"France","FRA",2013,"YR2013","volatility_variable",-0.595280167683502
"France","FRA",2013,"YR2013","cost_variable",0.027430470329391
"France","FRA",2013,"YR2013","is_g7",1
"France","FRA",2013,"YR2013","is_oecd",1
"France","FRA",2013,"YR2013","is_global_north",1
"France","FRA",2013,"YR2013","is_global_south",0
"France","FRA",2014,"YR2014","consumer_price",-0.353157818917585
"France","FRA",2014,"YR2014","inflation",-0.536545665255215
"France","FRA",2014,"YR2014","inflation_deflator",-0.414714011272827
"France","FRA",2014,"YR2014","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.735891937413497
"France","FRA",2014,"YR2014","net_nat_income_NY.ADJ.NNTY.CD",0.0493483553720614
"France","FRA",2014,"YR2014","household_expenditure_GDP",-0.0793655933231131
"France","FRA",2014,"YR2014","household_expenditure_per_capita",-0.340184816258349
"France","FRA",2014,"YR2014","household_expenditure_ppp",-0.31747567741167
"France","FRA",2014,"YR2014","gdp_percapita_NY.GDP.PCAP.PP.CD",0.0946232776000971
"France","FRA",2014,"YR2014","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-0.301049924575559
"France","FRA",2014,"YR2014","gdp_deflator_NY.GDP.DEFL.ZS",-0.204241894320149
"France","FRA",2014,"YR2014","life_expectancy_SP.DYN.LE00.IN",0.958065364954811
"France","FRA",2014,"YR2014","health_expenditure_SH.XPD.CHEX.PP.CD",0.998195036656995
"France","FRA",2014,"YR2014","health_expenditure_per_cap",0.542790517052537
"France","FRA",2014,"YR2014","volatility_variable",-0.41230228787078
"France","FRA",2014,"YR2014","cost_variable",0.215863647616355
"France","FRA",2014,"YR2014","is_g7",1
"France","FRA",2014,"YR2014","is_oecd",1
"France","FRA",2014,"YR2014","is_global_north",1
"France","FRA",2014,"YR2014","is_global_south",0
"France","FRA",2015,"YR2015","consumer_price",-0.352449187443925
"France","FRA",2015,"YR2015","inflation",-0.617022797549314
"France","FRA",2015,"YR2015","inflation_deflator",-0.34401036793937
"France","FRA",2015,"YR2015","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.425743458908899
"France","FRA",2015,"YR2015","net_nat_income_NY.ADJ.NNTY.CD",-0.0528258375827251
"France","FRA",2015,"YR2015","household_expenditure_GDP",-0.106824079030752
"France","FRA",2015,"YR2015","household_expenditure_per_capita",-0.150763808659626
"France","FRA",2015,"YR2015","household_expenditure_ppp",-0.316141528663519
"France","FRA",2015,"YR2015","gdp_percapita_NY.GDP.PCAP.PP.CD",0.130999968002612
"France","FRA",2015,"YR2015","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-0.247569619470071
"France","FRA",2015,"YR2015","gdp_deflator_NY.GDP.DEFL.ZS",-0.189849518218509
"France","FRA",2015,"YR2015","life_expectancy_SP.DYN.LE00.IN",0.877374754070456
"France","FRA",2015,"YR2015","health_expenditure_SH.XPD.CHEX.PP.CD",0.9704425329626
"France","FRA",2015,"YR2015","health_expenditure_per_cap",0.558981205268164
"France","FRA",2015,"YR2015","volatility_variable",-0.546557678869201
"France","FRA",2015,"YR2015","cost_variable",0.551919757590386
"France","FRA",2015,"YR2015","is_g7",1
"France","FRA",2015,"YR2015","is_oecd",1
"France","FRA",2015,"YR2015","is_global_north",1
"France","FRA",2015,"YR2015","is_global_south",0
"France","FRA",2016,"YR2016","consumer_price",-0.348984766906005
"France","FRA",2016,"YR2016","inflation",-0.592067236035777
"France","FRA",2016,"YR2016","inflation_deflator",-0.421429673142748
"France","FRA",2016,"YR2016","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.442923163883976
"France","FRA",2016,"YR2016","net_nat_income_NY.ADJ.NNTY.CD",-0.0454053408837568
"France","FRA",2016,"YR2016","household_expenditure_GDP",-0.0666052707633222
"France","FRA",2016,"YR2016","household_expenditure_per_capita",-0.0549680953663974
"France","FRA",2016,"YR2016","household_expenditure_ppp",-0.294663642961707
"France","FRA",2016,"YR2016","gdp_percapita_NY.GDP.PCAP.PP.CD",0.235571674874428
"France","FRA",2016,"YR2016","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-0.27982753775767
"France","FRA",2016,"YR2016","gdp_deflator_NY.GDP.DEFL.ZS",-0.183212738411454
"France","FRA",2016,"YR2016","life_expectancy_SP.DYN.LE00.IN",0.928363299598608
"France","FRA",2016,"YR2016","health_expenditure_SH.XPD.CHEX.PP.CD",0.977267115719477
"France","FRA",2016,"YR2016","health_expenditure_per_cap",0.658207937830572
"France","FRA",2016,"YR2016","volatility_variable",-0.354061724736612
"France","FRA",2016,"YR2016","cost_variable",0.683766040236165
"France","FRA",2016,"YR2016","is_g7",1
"France","FRA",2016,"YR2016","is_oecd",1
"France","FRA",2016,"YR2016","is_global_north",1
"France","FRA",2016,"YR2016","is_global_south",0
"France","FRA",2017,"YR2017","consumer_price",-0.329442285598908
"France","FRA",2017,"YR2017","inflation",-0.44677919974655
"France","FRA",2017,"YR2017","inflation_deflator",-0.412763656901344
"France","FRA",2017,"YR2017","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.528115600715573
"France","FRA",2017,"YR2017","net_nat_income_NY.ADJ.NNTY.CD",-0.0146980313613803
"France","FRA",2017,"YR2017","household_expenditure_GDP",-0.0903169944450959
"France","FRA",2017,"YR2017","household_expenditure_per_capita",-0.134726590605864
"France","FRA",2017,"YR2017","household_expenditure_ppp",-0.284714674161648
"France","FRA",2017,"YR2017","gdp_percapita_NY.GDP.PCAP.PP.CD",0.319698358184966
"France","FRA",2017,"YR2017","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",0.0585376133801366
"France","FRA",2017,"YR2017","gdp_deflator_NY.GDP.DEFL.ZS",-0.175650636849108
"France","FRA",2017,"YR2017","life_expectancy_SP.DYN.LE00.IN",0.928858334021211
"France","FRA",2017,"YR2017","health_expenditure_SH.XPD.CHEX.PP.CD",0.941996138468852
"France","FRA",2017,"YR2017","health_expenditure_per_cap",0.714318529807596
"France","FRA",2017,"YR2017","volatility_variable",-0.531485034205476
"France","FRA",2017,"YR2017","cost_variable",0.501217640742078
"France","FRA",2017,"YR2017","is_g7",1
"France","FRA",2017,"YR2017","is_oecd",1
"France","FRA",2017,"YR2017","is_global_north",1
"France","FRA",2017,"YR2017","is_global_south",0
"France","FRA",2018,"YR2018","consumer_price",-0.294042206647783
"France","FRA",2018,"YR2018","inflation",-0.306696449442241
"France","FRA",2018,"YR2018","inflation_deflator",-0.346499950254925
"France","FRA",2018,"YR2018","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.661713252700513
"France","FRA",2018,"YR2018","net_nat_income_NY.ADJ.NNTY.CD",0.033135681873646
"France","FRA",2018,"YR2018","household_expenditure_GDP",-0.0963503027999386
"France","FRA",2018,"YR2018","household_expenditure_per_capita",-0.272210794189907
"France","FRA",2018,"YR2018","household_expenditure_ppp",-0.268403626347154
"France","FRA",2018,"YR2018","gdp_percapita_NY.GDP.PCAP.PP.CD",0.420926771654443
"France","FRA",2018,"YR2018","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-0.0848054684056765
"France","FRA",2018,"YR2018","gdp_deflator_NY.GDP.DEFL.ZS",-0.161191376149903
"France","FRA",2018,"YR2018","life_expectancy_SP.DYN.LE00.IN",0.949154745347952
"France","FRA",2018,"YR2018","health_expenditure_SH.XPD.CHEX.PP.CD",0.897352822805849
"France","FRA",2018,"YR2018","health_expenditure_per_cap",0.777121401655797
"France","FRA",2018,"YR2018","volatility_variable",-0.293612031436641
"France","FRA",2018,"YR2018","cost_variable",0.557443511391337
"France","FRA",2018,"YR2018","is_g7",1
"France","FRA",2018,"YR2018","is_oecd",1
"France","FRA",2018,"YR2018","is_global_north",1
"France","FRA",2018,"YR2018","is_global_south",0
"France","FRA",2019,"YR2019","consumer_price",-0.272452567750105
"France","FRA",2019,"YR2019","inflation",-0.433777403225155
"France","FRA",2019,"YR2019","inflation_deflator",-0.334466519118528
"France","FRA",2019,"YR2019","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.599855058818155
"France","FRA",2019,"YR2019","net_nat_income_NY.ADJ.NNTY.CD",0.014301911684555
"France","FRA",2019,"YR2019","household_expenditure_GDP",-0.135237904234347
"France","FRA",2019,"YR2019","household_expenditure_per_capita",-0.0746927029458359
"France","FRA",2019,"YR2019","household_expenditure_ppp",-0.235776003150524
"France","FRA",2019,"YR2019","gdp_percapita_NY.GDP.PCAP.PP.CD",0.672389847508525
"France","FRA",2019,"YR2019","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",0.0304470014972683
"France","FRA",2019,"YR2019","gdp_deflator_NY.GDP.DEFL.ZS",-0.145312616781613
"France","FRA",2019,"YR2019","life_expectancy_SP.DYN.LE00.IN",0.979846879549364
"France","FRA",2019,"YR2019","health_expenditure_SH.XPD.CHEX.PP.CD",0.861100353858385
"France","FRA",2019,"YR2019","health_expenditure_per_cap",0.934246414818442
"France","FRA",2019,"YR2019","volatility_variable",-0.475980311373026
"France","FRA",2019,"YR2019","cost_variable",0.569557710426557
"France","FRA",2019,"YR2019","is_g7",1
"France","FRA",2019,"YR2019","is_oecd",1
"France","FRA",2019,"YR2019","is_global_north",1
"France","FRA",2019,"YR2019","is_global_south",0
"France","FRA",2020,"YR2020","consumer_price",-0.263067137565554
"France","FRA",2020,"YR2020","inflation",-0.54189546321425
"France","FRA",2020,"YR2020","inflation_deflator",-0.112756852962031
"France","FRA",2020,"YR2020","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.483943816962711
"France","FRA",2020,"YR2020","net_nat_income_NY.ADJ.NNTY.CD",-0.0232538833983726
"France","FRA",2020,"YR2020","household_expenditure_GDP",-0.198281182513514
"France","FRA",2020,"YR2020","household_expenditure_per_capita",-2.11051694248576
"France","FRA",2020,"YR2020","household_expenditure_ppp",-0.255578894528767
"France","FRA",2020,"YR2020","gdp_percapita_NY.GDP.PCAP.PP.CD",0.58509925496065
"France","FRA",2020,"YR2020","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-2.64269931420085
"France","FRA",2020,"YR2020","gdp_deflator_NY.GDP.DEFL.ZS",-0.105776796385342
"France","FRA",2020,"YR2020","life_expectancy_SP.DYN.LE00.IN",0.847672688714256
"France","FRA",2020,"YR2020","health_expenditure_SH.XPD.CHEX.PP.CD",1.17821992459441
"France","FRA",2020,"YR2020","health_expenditure_per_cap",1.03200951091387
"France","FRA",2020,"YR2020","volatility_variable",-0.617653236176275
"France","FRA",2020,"YR2020","cost_variable",0.311897400660018
"France","FRA",2020,"YR2020","is_g7",1
"France","FRA",2020,"YR2020","is_oecd",1
"France","FRA",2020,"YR2020","is_global_north",1
"France","FRA",2020,"YR2020","is_global_south",0
"France","FRA",2021,"YR2021","consumer_price",-0.23056457397342
"France","FRA",2021,"YR2021","inflation",-0.342376122822803
"France","FRA",2021,"YR2021","inflation_deflator",-0.333049920129113
"France","FRA",2021,"YR2021","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.748298660953613
"France","FRA",2021,"YR2021","net_nat_income_NY.ADJ.NNTY.CD",0.0700036080158467
"France","FRA",2021,"YR2021","household_expenditure_GDP",-0.283883447033462
"France","FRA",2021,"YR2021","household_expenditure_per_capita",0.737748828878515
"France","FRA",2021,"YR2021","household_expenditure_ppp",-0.208280574681039
"France","FRA",2021,"YR2021","gdp_percapita_NY.GDP.PCAP.PP.CD",0.81908438270346
"France","FRA",2021,"YR2021","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",1.39486094096167
"France","FRA",2021,"YR2021","gdp_deflator_NY.GDP.DEFL.ZS",-0.0890728389009104
"France","FRA",2021,"YR2021","life_expectancy_SP.DYN.LE00.IN",0.877869788493059
"France","FRA",2021,"YR2021","health_expenditure_SH.XPD.CHEX.PP.CD",1.23205535262859
"France","FRA",2021,"YR2021","health_expenditure_per_cap",1.22051484057196
"France","FRA",2021,"YR2021","volatility_variable",-0.532707813097949
"France","FRA",2021,"YR2021","cost_variable",-0.135098620917101
"France","FRA",2021,"YR2021","is_g7",1
"France","FRA",2021,"YR2021","is_oecd",1
"France","FRA",2021,"YR2021","is_global_north",1
"France","FRA",2021,"YR2021","is_global_south",0
"France","FRA",2022,"YR2022","consumer_price",-0.125513894844003
"France","FRA",2022,"YR2022","inflation",0.270307432146291
"France","FRA",2022,"YR2022","inflation_deflator",-0.0823183994431096
"France","FRA",2022,"YR2022","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",-0.748797202342676
"France","FRA",2022,"YR2022","net_nat_income_NY.ADJ.NNTY.CD",-0.556685444362549
"France","FRA",2022,"YR2022","household_expenditure_GDP",-0.212534839608303
"France","FRA",2022,"YR2022","household_expenditure_per_capita",0.0551262952675975
"France","FRA",2022,"YR2022","household_expenditure_ppp",-0.143268021017339
"France","FRA",2022,"YR2022","gdp_percapita_NY.GDP.PCAP.PP.CD",1.02927021154877
"France","FRA",2022,"YR2022","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",0.18559801701697
"France","FRA",2022,"YR2022","gdp_deflator_NY.GDP.DEFL.ZS",-0.0445042606007236
"France","FRA",2022,"YR2022","life_expectancy_SP.DYN.LE00.IN",0.858563446011529
"France","FRA",2022,"YR2022","health_expenditure_SH.XPD.CHEX.PP.CD",-0.518044455013881
"France","FRA",2022,"YR2022","health_expenditure_per_cap",-0.743061888891871
"France","FRA",2022,"YR2022","volatility_variable",-0.437340640768847
"France","FRA",2022,"YR2022","cost_variable",-0.549552225318738
"France","FRA",2022,"YR2022","is_g7",1
"France","FRA",2022,"YR2022","is_oecd",1
"France","FRA",2022,"YR2022","is_global_north",1
"France","FRA",2022,"YR2022","is_global_south",0
"France","FRA",2023,"YR2023","consumer_price",-0.02225841544787
"France","FRA",2023,"YR2023","inflation",0.21143389026871
"France","FRA",2023,"YR2023","inflation_deflator",0.178965577079254
"France","FRA",2023,"YR2023","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",-0.748797202342676
"France","FRA",2023,"YR2023","net_nat_income_NY.ADJ.NNTY.CD",-0.556685444362549
"France","FRA",2023,"YR2023","household_expenditure_GDP",-0.178477252345605
"France","FRA",2023,"YR2023","household_expenditure_per_capita",-0.368377577432276
"France","FRA",2023,"YR2023","household_expenditure_ppp",-0.102995805411383
"France","FRA",2023,"YR2023","gdp_percapita_NY.GDP.PCAP.PP.CD",1.2200027631454
"France","FRA",2023,"YR2023","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-0.276027175039952
"France","FRA",2023,"YR2023","gdp_deflator_NY.GDP.DEFL.ZS",0.0312527130818941
"France","FRA",2023,"YR2023","life_expectancy_SP.DYN.LE00.IN",-1.25584020521319
"France","FRA",2023,"YR2023","health_expenditure_SH.XPD.CHEX.PP.CD",-0.518044455013881
"France","FRA",2023,"YR2023","health_expenditure_per_cap",-0.743061888891871
"France","FRA",2023,"YR2023","volatility_variable",-0.49852869879563
"France","FRA",2023,"YR2023","cost_variable",0.111146633158682
"France","FRA",2023,"YR2023","is_g7",1
"France","FRA",2023,"YR2023","is_oecd",1
"France","FRA",2023,"YR2023","is_global_north",1
"France","FRA",2023,"YR2023","is_global_south",0
"Germany","DEU",2009,"YR2009","consumer_price",-0.471843700248647
"Germany","DEU",2009,"YR2009","inflation",-0.569921148475409
"Germany","DEU",2009,"YR2009","inflation_deflator",-0.236098841721441
"Germany","DEU",2009,"YR2009","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.655737456435867
"Germany","DEU",2009,"YR2009","net_nat_income_NY.ADJ.NNTY.CD",0.182927253816147
"Germany","DEU",2009,"YR2009","household_expenditure_GDP",0.0507119779275601
"Germany","DEU",2009,"YR2009","household_expenditure_per_capita",-0.382762126050616
"Germany","DEU",2009,"YR2009","household_expenditure_ppp",-0.242923574884638
"Germany","DEU",2009,"YR2009","gdp_percapita_NY.GDP.PCAP.PP.CD",-0.0464084512095648
"Germany","DEU",2009,"YR2009","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-1.95237945336778
"Germany","DEU",2009,"YR2009","gdp_deflator_NY.GDP.DEFL.ZS",-0.298594708711477
"Germany","DEU",2009,"YR2009","life_expectancy_SP.DYN.LE00.IN",0.372934677437598
"Germany","DEU",2009,"YR2009","health_expenditure_SH.XPD.CHEX.PP.CD",0.906458457107993
"Germany","DEU",2009,"YR2009","health_expenditure_per_cap",0.337974585274549
"Germany","DEU",2009,"YR2009","volatility_variable",0.12981567139779
"Germany","DEU",2009,"YR2009","cost_variable",0.356969383968023
"Germany","DEU",2009,"YR2009","is_g7",1
"Germany","DEU",2009,"YR2009","is_oecd",1
"Germany","DEU",2009,"YR2009","is_global_north",1
"Germany","DEU",2009,"YR2009","is_global_south",0
"Germany","DEU",2010,"YR2010","consumer_price",-0.452303235766453
"Germany","DEU",2010,"YR2010","inflation",-0.434538037914063
"Germany","DEU",2010,"YR2010","inflation_deflator",-0.400701923408174
"Germany","DEU",2010,"YR2010","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.657246311050781
"Germany","DEU",2010,"YR2010","net_nat_income_NY.ADJ.NNTY.CD",0.182262106205191
"Germany","DEU",2010,"YR2010","household_expenditure_GDP",-0.101351687356116
"Germany","DEU",2010,"YR2010","household_expenditure_per_capita",-0.212718209478585
"Germany","DEU",2010,"YR2010","household_expenditure_ppp",-0.223356321742664
"Germany","DEU",2010,"YR2010","gdp_percapita_NY.GDP.PCAP.PP.CD",0.0688048320581791
"Germany","DEU",2010,"YR2010","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",0.772559360622148
"Germany","DEU",2010,"YR2010","gdp_deflator_NY.GDP.DEFL.ZS",-0.29057996585922
"Germany","DEU",2010,"YR2010","life_expectancy_SP.DYN.LE00.IN",0.403626811639004
"Germany","DEU",2010,"YR2010","health_expenditure_SH.XPD.CHEX.PP.CD",0.863251974349027
"Germany","DEU",2010,"YR2010","health_expenditure_per_cap",0.413564791978497
"Germany","DEU",2010,"YR2010","volatility_variable",1.04929919381069
"Germany","DEU",2010,"YR2010","cost_variable",-0.00548966618201643
"Germany","DEU",2010,"YR2010","is_g7",1
"Germany","DEU",2010,"YR2010","is_oecd",1
"Germany","DEU",2010,"YR2010","is_global_north",1
"Germany","DEU",2010,"YR2010","is_global_south",0
"Germany","DEU",2011,"YR2011","consumer_price",-0.415161499016677
"Germany","DEU",2011,"YR2011","inflation",-0.268300102697279
"Germany","DEU",2011,"YR2011","inflation_deflator",-0.331780621412401
"Germany","DEU",2011,"YR2011","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.929771604405041
"Germany","DEU",2011,"YR2011","net_nat_income_NY.ADJ.NNTY.CD",0.277762437221825
"Germany","DEU",2011,"YR2011","household_expenditure_GDP",-0.183564995285655
"Germany","DEU",2011,"YR2011","household_expenditure_per_capita",0.491954146537674
"Germany","DEU",2011,"YR2011","household_expenditure_ppp",-0.190170027448117
"Germany","DEU",2011,"YR2011","gdp_percapita_NY.GDP.PCAP.PP.CD",0.263003557970653
"Germany","DEU",2011,"YR2011","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",1.16742219891211
"Germany","DEU",2011,"YR2011","gdp_deflator_NY.GDP.DEFL.ZS",-0.276014325152025
"Germany","DEU",2011,"YR2011","life_expectancy_SP.DYN.LE00.IN",0.49471314539803
"Germany","DEU",2011,"YR2011","health_expenditure_SH.XPD.CHEX.PP.CD",0.766640442429332
"Germany","DEU",2011,"YR2011","health_expenditure_per_cap",0.521005657478051
"Germany","DEU",2011,"YR2011","volatility_variable",0.906295657809552
"Germany","DEU",2011,"YR2011","cost_variable",0.153499529751617
"Germany","DEU",2011,"YR2011","is_g7",1
"Germany","DEU",2011,"YR2011","is_oecd",1
"Germany","DEU",2011,"YR2011","is_global_north",1
"Germany","DEU",2011,"YR2011","is_global_south",0
"Germany","DEU",2012,"YR2012","consumer_price",-0.378467294096163
"Germany","DEU",2012,"YR2012","inflation",-0.279712329537342
"Germany","DEU",2012,"YR2012","inflation_deflator",-0.30667486393061
"Germany","DEU",2012,"YR2012","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.778137518337555
"Germany","DEU",2012,"YR2012","net_nat_income_NY.ADJ.NNTY.CD",0.217660658970191
"Germany","DEU",2012,"YR2012","household_expenditure_GDP",-0.123806525389663
"Germany","DEU",2012,"YR2012","household_expenditure_per_capita",-0.104107574745661
"Germany","DEU",2012,"YR2012","household_expenditure_ppp",-0.174357448595531
"Germany","DEU",2012,"YR2012","gdp_percapita_NY.GDP.PCAP.PP.CD",0.30700443261926
"Germany","DEU",2012,"YR2012","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-0.367255403303565
"Germany","DEU",2012,"YR2012","gdp_deflator_NY.GDP.DEFL.ZS",-0.258873742871451
"Germany","DEU",2012,"YR2012","life_expectancy_SP.DYN.LE00.IN",0.515504591147374
"Germany","DEU",2012,"YR2012","health_expenditure_SH.XPD.CHEX.PP.CD",0.789465467257516
"Germany","DEU",2012,"YR2012","health_expenditure_per_cap",0.570558639248436
"Germany","DEU",2012,"YR2012","volatility_variable",1.70169708055807
"Germany","DEU",2012,"YR2012","cost_variable",0.339546729878186
"Germany","DEU",2012,"YR2012","is_g7",1
"Germany","DEU",2012,"YR2012","is_oecd",1
"Germany","DEU",2012,"YR2012","is_global_north",1
"Germany","DEU",2012,"YR2012","is_global_south",0
"Germany","DEU",2013,"YR2013","consumer_price",-0.350424517128847
"Germany","DEU",2013,"YR2013","inflation",-0.365926227624211
"Germany","DEU",2013,"YR2013","inflation_deflator",-0.236057753479408
"Germany","DEU",2013,"YR2013","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.893811486659998
"Germany","DEU",2013,"YR2013","net_nat_income_NY.ADJ.NNTY.CD",0.267382810308274
"Germany","DEU",2013,"YR2013","household_expenditure_GDP",-0.162681382502327
"Germany","DEU",2013,"YR2013","household_expenditure_per_capita",-0.402060348819074
"Germany","DEU",2013,"YR2013","household_expenditure_ppp",-0.161528318920221
"Germany","DEU",2013,"YR2013","gdp_percapita_NY.GDP.PCAP.PP.CD",0.394875062093175
"Germany","DEU",2013,"YR2013","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG",-0.416358390203882
"Germany","DEU",2013,"YR2013","gdp_deflator_NY.GDP.DEFL.ZS",-0.234653166252534
"Germany","DEU",2013,"YR2013","life_expectancy_SP.DYN.LE00.IN",0.505603902695303
"Germany","DEU",2013,"YR2013","health_expenditure_SH.XPD.CHEX.PP.CD",0.833773299258016
"Germany","DEU",2013,"YR2013","health_expenditure_per_cap",0.668787981106079
"Germany","DEU",2013,"YR2013","volatility_variable",1.00220900163713
"Germany","DEU",2013,"YR2013","cost_variable",0.413590962869385
"Germany","DEU",2013,"YR2013","is_g7",1
"Germany","DEU",2013,"YR2013","is_oecd",1
"Germany","DEU",2013,"YR2013","is_global_north",1
"Germany","DEU",2013,"YR2013","is_global_south",0
"Germany","DEU",2014,"YR2014","consumer_price",-0.333270759833697
"Germany","DEU",2014,"YR2014","inflation",-0.468255210606291
"Germany","DEU",2014,"YR2014","inflation_deflator",-0.247875049327036
"Germany","DEU",2014,"YR2014","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD",0.975932184363774
"Germany","DEU",2014,"YR2014","net_nat_income_NY.ADJ.NNTY.CD",0.304994984002227
"Germany","DEU",2014,"YR2014","household_expenditure_GDP",-0.290933664872503
